CAP;RS_Recapitista;RS_Lotto;RS_Plico;RS_Foglio;RS_20;RS_dem;RS_21_50;RS_51_100;RS_101_250;RS_251_350;RS_351_1000 ;RS_1001_2000;AR_Recapitista;AR_Lotto;AR_Plico;AR_Foglio;AR_20;AR_dem;AR_21_50;AR_51_100;AR_101_250;AR_251_350;AR_351_1000;AR_1001_2000;890_Recapitista;890_Lotto;890_Plico;890_Foglio;890_20;890_dem;890_21_50;890_51_100;890_101_250;890_251_350;890_351_1000;890_1001_2000
72029;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
72100;RTI Fulmine - Forgilu;25;0,09;0,03;1,70;0,03;2,06;2,33;2,64;2,92;3,43;4,09;POST & SERVICE;30;0,27;0,03;2,50;0,06;2,84;3,10;3,40;3,66;4,15;4,77;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73010;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73011;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73012;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73013;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73014;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73015;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73016;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73017;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73018;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73019;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73020;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73021;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73022;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73023;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73024;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73025;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73026;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73027;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73028;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73029;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73030;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73031;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73032;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73033;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73034;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73035;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73036;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73037;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73038;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73039;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73040;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73041;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73042;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73043;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73044;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73045;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73046;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73047;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73048;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73049;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73050;FSU;97;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73051;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73052;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73053;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73054;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73055;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73056;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73057;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73058;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73059;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
73100;RTI Fulmine - Forgilu;25;0,09;0,03;1,70;0,03;2,06;2,33;2,64;2,92;3,43;4,09;POST & SERVICE;30;0,27;0,03;2,50;0,06;2,84;3,10;3,40;3,66;4,15;4,77;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74010;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74011;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74012;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74013;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74014;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74015;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74016;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74017;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74018;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74019;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74020;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74021;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74022;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74023;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74024;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74025;FSU;97;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74026;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74027;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74028;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;POST & SERVICE;30;0,27;0,03;2,90;0,06;3,39;3,65;3,94;4,16;4,68;5,29;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74121;RTI Fulmine - Forgilu;25;0,09;0,03;1,70;0,03;2,06;2,33;2,64;2,92;3,43;4,09;POST & SERVICE;30;0,27;0,03;2,50;0,06;2,84;3,10;3,40;3,66;4,15;4,77;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74122;RTI Fulmine - Forgilu;25;0,09;0,03;1,70;0,03;2,06;2,33;2,64;2,92;3,43;4,09;POST & SERVICE;30;0,27;0,03;2,50;0,06;2,84;3,10;3,40;3,66;4,15;4,77;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
74123;RTI Fulmine - Forgilu;25;0,09;0,03;1,70;0,03;2,06;2,33;2,64;2,92;3,43;4,09;POST & SERVICE;30;0,27;0,03;2,50;0,06;2,84;3,10;3,40;3,66;4,15;4,77;Poste ;17;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
75010;FSU;97;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;30BIS;0,27;0,03;4,32;0,09;4,88;5,24;5,65;5,97;6,70;7,57;Poste ;16;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
75011;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;Poste ;30BIS;0,27;0,03;4,32;0,09;4,88;5,24;5,65;5,97;6,70;7,57;Poste ;16;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
75012;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;Poste ;30BIS;0,27;0,03;4,32;0,09;4,88;5,24;5,65;5,97;6,70;7,57;Poste ;16;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
75013;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;Poste ;30BIS;0,27;0,03;4,32;0,09;4,88;5,24;5,65;5,97;6,70;7,57;Poste ;16;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
75014;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;Poste ;30BIS;0,27;0,03;4,32;0,09;4,88;5,24;5,65;5,97;6,70;7,57;Poste ;16;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
75015;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;Poste ;30BIS;0,27;0,03;4,32;0,09;4,88;5,24;5,65;5,97;6,70;7,57;Poste ;16;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
75016;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;Poste ;30BIS;0,27;0,03;4,32;0,09;4,88;5,24;5,65;5,97;6,70;7,57;Poste ;16;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
75017;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;Poste ;30BIS;0,27;0,03;4,32;0,09;4,88;5,24;5,65;5,97;6,70;7,57;Poste ;16;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
75018;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;Poste ;30BIS;0,27;0,03;4,32;0,09;4,88;5,24;5,65;5,97;6,70;7,57;Poste ;16;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
75019;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;Poste ;30BIS;0,27;0,03;4,32;0,09;4,88;5,24;5,65;5,97;6,70;7,57;Poste ;16;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
75020;FSU;97;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;30BIS;0,27;0,03;4,32;0,09;4,88;5,24;5,65;5,97;6,70;7,57;Poste ;16;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
75021;RTI Fulmine - Forgilu;25;0,09;0,03;2,16;0,03;2,68;2,96;3,27;3,51;4,06;4,71;Poste ;30BIS;0,27;0,03;4,32;0,09;4,88;5,24;5,65;5,97;6,70;7,57;Poste ;16;0,27;0,03;6,63;0,13;8,01;8,01;8,66;8,66;9,52;9,52
