CAP,Regione,Provincia,RS,RS_AREA,RS_lotto,RS_Recapitista,DEF_RS_Costo_Foglio_aggiuntivo,DEF_RS_20gr,DEF_RS_21-50gr,DEF_RS_51-100gr,DEF_RS_101-250gr,DEF_RS_251-350gr,DEF_RS_351-1000gr,DEF_RS_1001-2000gr,AR,AR_AREA,AR_lotto,AR_Recapitista,DEF_AR_Costo_Foglio_aggiuntivo,DEF_AR_20gr,DEF_AR_21-50gr,DEF_AR_51-100gr,DEF_AR_101-250gr,DEF_AR_251-350gr,DEF_AR_351-1000gr,DEF_AR_1001-2000gr,890,890_lotto,890_Recapista,DEF_890_Costo_Foglio_aggiuntivo,DEF_890_20gr,DEF_890_21-50gr,DEF_890_51-100gr,DEF_890_101-250gr,DEF_890_251-350gr,DEF_890_351-1000gr,DEF_890_1001-2000gr,AR+Area,RS+Area,Grado Copertura
07020,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07021,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07022,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07023,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07024,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07025,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07026,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07027,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07028,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07029,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07030,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,99,FSU,"0,03 €","9,97 €","10,98 €","10,98 €","11,87 €","11,87 €","13,02 €","13,02 €",28EU,23EU,Scoperto
07031,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07032,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07033,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07034,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07035,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07036,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07037,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07038,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07039,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07040,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,99,FSU,"0,03 €","9,97 €","10,98 €","10,98 €","11,87 €","11,87 €","13,02 €","13,02 €",28EU,23EU,Scoperto
07041,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07043,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07044,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07045,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07046,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07047,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07048,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07049,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07051,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07052,Sardegna,Sassari,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
07100,Sardegna,Sassari,RS,CP,23,Poste ,"0,03 €","2,41 €","2,89 €","3,26 €","3,68 €","4,05 €","4,74 €","5,63 €",AR,CP,28,Poste ,"0,03 €","3,79 €","4,27 €","4,64 €","5,06 €","5,43 €","6,13 €","7,01 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28CP,23CP,Completo
08010,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,99,FSU,"0,03 €","9,97 €","10,98 €","10,98 €","11,87 €","11,87 €","13,02 €","13,02 €",28EU,23EU,Scoperto
08011,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08012,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08015,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08016,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08017,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08018,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,99,FSU,"0,03 €","9,97 €","10,98 €","10,98 €","11,87 €","11,87 €","13,02 €","13,02 €",28EU,23EU,Scoperto
08020,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,99,FSU,"0,03 €","9,97 €","10,98 €","10,98 €","11,87 €","11,87 €","13,02 €","13,02 €",28EU,23EU,Scoperto
08021,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08022,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08023,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08024,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08025,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08026,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08027,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08028,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08029,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08030,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08031,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08032,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08036,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08038,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08039,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08040,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08042,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08044,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08045,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08046,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08047,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
08048,Sardegna,Nuoro,RS,EU,23,Poste ,"0,03 €","3,02 €","3,72 €","4,09 €","4,51 €","4,83 €","5,57 €","6,45 €",AR,EU,28,Poste ,"0,03 €","4,40 €","5,11 €","5,48 €","5,89 €","6,22 €","6,96 €","7,83 €",890,20,RTI Sailpost-Snem,"0,03 €","8,51 €","9,37 €","9,37 €","10,12 €","10,12 €","11,10 €","11,10 €",28EU,23EU,Completo
